Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF LAW- GOVERNMENT AND PUBLIC POLI,130012003552,2013,Personnel salaries at school level - total,1683899.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF LAW- GOVERNMENT AND PUBLIC POLI,130012003552,2013,Personnel salaries at school level - instructional staff only,1188258.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF LAW- GOVERNMENT AND PUBLIC POLI,130012003552,2013,Non-personnel expenditures at school level,35337.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF LAW- GOVERNMENT AND PUBLIC POLI,130012003552,2013,Personnel salaries at school level - teachers only,1124910.00,18.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF LAW- GOVERNMENT AND PUBLIC POLI,130012003552,2013,Total enrollment,,,0.00,0.00,0.00,7.00,247.00,0.00,2.00,256.00,41.00,2.00,7.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF ENGINEERING- MATH- AND SCIENCE,130012003555,2013,Personnel salaries at school level - total,1910068.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF ENGINEERING- MATH- AND SCIENCE,130012003555,2013,Personnel salaries at school level - instructional staff only,1270441.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF ENGINEERING- MATH- AND SCIENCE,130012003555,2013,Non-personnel expenditures at school level,53312.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF ENGINEERING- MATH- AND SCIENCE,130012003555,2013,Personnel salaries at school level - teachers only,1270441.00,23.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF ENGINEERING- MATH- AND SCIENCE,130012003555,2013,Total enrollment,,,0.00,2.00,0.00,4.00,322.00,0.00,4.00,332.00,38.00,2.00,7.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA LAW AND SOCIAL JUSTICE SCHOOL,130012003556,2013,Personnel salaries at school level - total,1643236.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA LAW AND SOCIAL JUSTICE SCHOOL,130012003556,2013,Personnel salaries at school level - instructional staff only,1425103.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA LAW AND SOCIAL JUSTICE SCHOOL,130012003556,2013,Non-personnel expenditures at school level,34437.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA LAW AND SOCIAL JUSTICE SCHOOL,130012003556,2013,Personnel salaries at school level - teachers only,1393018.00,25.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA LAW AND SOCIAL JUSTICE SCHOOL,130012003556,2013,Total enrollment,,,0.00,0.00,0.00,13.00,286.00,2.00,2.00,303.00,41.00,4.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE BEST ACADEMY AT BENJAMIN S. CARSON,130012003558,2013,Personnel salaries at school level - total,1996751.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THE BEST ACADEMY AT BENJAMIN S. CARSON,130012003558,2013,Personnel salaries at school level - instructional staff only,1359090.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THE BEST ACADEMY AT BENJAMIN S. CARSON,130012003558,2013,Non-personnel expenditures at school level,61049.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THE BEST ACADEMY AT BENJAMIN S. CARSON,130012003558,2013,Personnel salaries at school level - teachers only,1327005.00,23.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THE BEST ACADEMY AT BENJAMIN S. CARSON,130012003558,2013,Total enrollment,,,0.00,0.00,0.00,0.00,320.00,0.00,2.00,322.00,49.00,5.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA SCHOOL OF HEALTH AND MEDICAL SCIENCE,130012003567,2013,Personnel salaries at school level - total,2145530.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA SCHOOL OF HEALTH AND MEDICAL SCIENCE,130012003567,2013,Personnel salaries at school level - instructional staff only,1313771.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA SCHOOL OF HEALTH AND MEDICAL SCIENCE,130012003567,2013,Non-personnel expenditures at school level,97544.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA SCHOOL OF HEALTH AND MEDICAL SCIENCE,130012003567,2013,Personnel salaries at school level - teachers only,1313771.00,23.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA SCHOOL OF HEALTH AND MEDICAL SCIENCE,130012003567,2013,Total enrollment,,,0.00,0.00,0.00,13.00,292.00,2.00,2.00,309.00,38.00,0.00,4.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF HEALTH AND SCIENCE,130012003572,2013,Personnel salaries at school level - total,1578446.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF HEALTH AND SCIENCE,130012003572,2013,Personnel salaries at school level - instructional staff only,1236736.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF HEALTH AND SCIENCE,130012003572,2013,Non-personnel expenditures at school level,57633.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF HEALTH AND SCIENCE,130012003572,2013,Personnel salaries at school level - teachers only,1206274.00,20.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THERRELL SCHOOL OF HEALTH AND SCIENCE,130012003572,2013,Total enrollment,,,0.00,0.00,0.00,2.00,238.00,0.00,2.00,242.00,32.00,0.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WESLEY INTERNATIONAL ACADEMY CHARTER FACILITY,130012003589,2013,Personnel salaries at school level - total,3561859.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WESLEY INTERNATIONAL ACADEMY CHARTER FACILITY,130012003589,2013,Personnel salaries at school level - instructional staff only,2994036.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WESLEY INTERNATIONAL ACADEMY CHARTER FACILITY,130012003589,2013,Non-personnel expenditures at school level,256522.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WESLEY INTERNATIONAL ACADEMY CHARTER FACILITY,130012003589,2013,Personnel salaries at school level - teachers only,2577425.00,57.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WESLEY INTERNATIONAL ACADEMY CHARTER FACILITY,130012003589,2013,Total enrollment,,,0.00,7.00,2.00,40.00,526.00,100.00,37.00,712.00,53.00,10.00,10.00
GA,ATLANTA PUBLIC SCHOOLS,GA,HILLSIDE CONANT SCHOOL,130012003660,2013,Personnel salaries at school level - total,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HILLSIDE CONANT SCHOOL,130012003660,2013,Personnel salaries at school level - instructional staff only,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HILLSIDE CONANT SCHOOL,130012003660,2013,Non-personnel expenditures at school level,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HILLSIDE CONANT SCHOOL,130012003660,2013,Personnel salaries at school level - teachers only,0,0.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HILLSIDE CONANT SCHOOL,130012003660,2013,Total enrollment,,,0.00,0.00,0.00,2.00,28.00,40.00,4.00,74.00,65.00,4.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP STRIVE ACADEMY,130012003823,2013,Personnel salaries at school level - total,1984196.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP STRIVE ACADEMY,130012003823,2013,Personnel salaries at school level - instructional staff only,1164425.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP STRIVE ACADEMY,130012003823,2013,Non-personnel expenditures at school level,1199958.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP STRIVE ACADEMY,130012003823,2013,Personnel salaries at school level - teachers only,1072792.00,22.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP STRIVE ACADEMY,130012003823,2013,Total enrollment,,,0.00,0.00,0.00,4.00,346.00,0.00,4.00,354.00,38.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SPRINGDALE PARK ELEMENTARY SCHOOL,130012003841,2013,Personnel salaries at school level - total,3008672.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SPRINGDALE PARK ELEMENTARY SCHOOL,130012003841,2013,Personnel salaries at school level - instructional staff only,2564684.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SPRINGDALE PARK ELEMENTARY SCHOOL,130012003841,2013,Non-personnel expenditures at school level,100385.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SPRINGDALE PARK ELEMENTARY SCHOOL,130012003841,2013,Personnel salaries at school level - teachers only,2424287.00,42.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SPRINGDALE PARK ELEMENTARY SCHOOL,130012003841,2013,Total enrollment,,,4.00,28.00,2.00,58.00,103.00,421.00,22.00,638.00,38.00,13.00,31.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON - EARLY COLLEGE SMALL SCHOOL,130012003861,2013,Personnel salaries at school level - total,1310613.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON - EARLY COLLEGE SMALL SCHOOL,130012003861,2013,Personnel salaries at school level - instructional staff only,969838.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON - EARLY COLLEGE SMALL SCHOOL,130012003861,2013,Non-personnel expenditures at school level,45251.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON - EARLY COLLEGE SMALL SCHOOL,130012003861,2013,Personnel salaries at school level - teachers only,969838.00,16.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON - EARLY COLLEGE SMALL SCHOOL,130012003861,2013,Total enrollment,,,0.00,0.00,0.00,2.00,235.00,0.00,2.00,239.00,7.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH METRO PSYCHOEDUCATIONAL PROGRAM,130012003889,2013,Personnel salaries at school level - total,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH METRO PSYCHOEDUCATIONAL PROGRAM,130012003889,2013,Personnel salaries at school level - instructional staff only,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH METRO PSYCHOEDUCATIONAL PROGRAM,130012003889,2013,Non-personnel expenditures at school level,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH METRO PSYCHOEDUCATIONAL PROGRAM,130012003889,2013,Personnel salaries at school level - teachers only,0,0.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH METRO PSYCHOEDUCATIONAL PROGRAM,130012003889,2013,Total enrollment,,,0.00,0.00,0.00,0.00,58.00,0.00,0.00,58.00,59.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON HIGH SCHOOL - BANKING- FINANC,130012003906,2013,Personnel salaries at school level - total,1698521.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON HIGH SCHOOL - BANKING- FINANC,130012003906,2013,Personnel salaries at school level - instructional staff only,1263806.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON HIGH SCHOOL - BANKING- FINANC,130012003906,2013,Non-personnel expenditures at school level,46957.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON HIGH SCHOOL - BANKING- FINANC,130012003906,2013,Personnel salaries at school level - teachers only,1244646.00,23.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON HIGH SCHOOL - BANKING- FINANC,130012003906,2013,Total enrollment,,,2.00,0.00,0.00,4.00,283.00,0.00,2.00,291.00,47.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON HIGH SCHOOL - HEALTH- SCIENCE,130012003960,2013,Personnel salaries at school level - total,1764488.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON HIGH SCHOOL - HEALTH- SCIENCE,130012003960,2013,Personnel salaries at school level - instructional staff only,1068157.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON HIGH SCHOOL - HEALTH- SCIENCE,130012003960,2013,Non-personnel expenditures at school level,68770.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON HIGH SCHOOL - HEALTH- SCIENCE,130012003960,2013,Personnel salaries at school level - teachers only,1048104.00,20.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOOKER T. WASHINGTON HIGH SCHOOL - HEALTH- SCIENCE,130012003960,2013,Total enrollment,,,2.00,0.00,0.00,4.00,337.00,0.00,2.00,345.00,56.00,2.00,4.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY MIDDLE SC,130012003971,2013,Personnel salaries at school level - total,2071691.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY MIDDLE SC,130012003971,2013,Personnel salaries at school level - instructional staff only,1393755.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY MIDDLE SC,130012003971,2013,Non-personnel expenditures at school level,52620.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY MIDDLE SC,130012003971,2013,Personnel salaries at school level - teachers only,1393755.00,23.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY MIDDLE SC,130012003971,2013,Total enrollment,,,0.00,0.00,0.00,2.00,296.00,0.00,2.00,300.00,25.00,2.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,INTOWN CHARTER ACADEMY,130012003973,2013,Personnel salaries at school level - total,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,INTOWN CHARTER ACADEMY,130012003973,2013,Personnel salaries at school level - instructional staff only,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,INTOWN CHARTER ACADEMY,130012003973,2013,Non-personnel expenditures at school level,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,INTOWN CHARTER ACADEMY,130012003973,2013,Personnel salaries at school level - teachers only,0,0.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,INTOWN CHARTER ACADEMY,130012003973,2013,Total enrollment,,,0.00,0.00,0.00,2.00,325.00,0.00,4.00,331.00,41.00,4.00,4.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY HIGH SCHO,130012003980,2013,Personnel salaries at school level - total,2322635.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY HIGH SCHO,130012003980,2013,Personnel salaries at school level - instructional staff only,1258827.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY HIGH SCHO,130012003980,2013,Non-personnel expenditures at school level,45957.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY HIGH SCHO,130012003980,2013,Personnel salaries at school level - teachers only,1258827.00,24.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CORETTA SCOTT KING YOUNG WOMEN'S ACADEMY HIGH SCHO,130012003980,2013,Total enrollment,,,0.00,0.00,0.00,2.00,278.00,0.00,5.00,285.00,25.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE BEST ACADEMY HIGH SCHOOL AT BENJAMIN S. CARSON,130012003985,2013,Personnel salaries at school level - total,2577454.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THE BEST ACADEMY HIGH SCHOOL AT BENJAMIN S. CARSON,130012003985,2013,Personnel salaries at school level - instructional staff only,1601873.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THE BEST ACADEMY HIGH SCHOOL AT BENJAMIN S. CARSON,130012003985,2013,Non-personnel expenditures at school level,55969.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THE BEST ACADEMY HIGH SCHOOL AT BENJAMIN S. CARSON,130012003985,2013,Personnel salaries at school level - teachers only,1601873.00,25.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,THE BEST ACADEMY HIGH SCHOOL AT BENJAMIN S. CARSON,130012003985,2013,Total enrollment,,,0.00,0.00,0.00,0.00,245.00,0.00,2.00,247.00,34.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP VISION,130012003992,2013,Personnel salaries at school level - total,1865562.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP VISION,130012003992,2013,Personnel salaries at school level - instructional staff only,1185398.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP VISION,130012003992,2013,Non-personnel expenditures at school level,1329927.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP VISION,130012003992,2013,Personnel salaries at school level - teachers only,1046277.00,22.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP VISION,130012003992,2013,Total enrollment,,,2.00,0.00,2.00,10.00,337.00,0.00,2.00,353.00,23.00,7.00,4.00
GA,ATLANTA PUBLIC SCHOOLS,GA,KINDEZI,130012004012,2013,Personnel salaries at school level - total,1480834.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KINDEZI,130012004012,2013,Personnel salaries at school level - instructional staff only,1206708.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KINDEZI,130012004012,2013,Non-personnel expenditures at school level,807798.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KINDEZI,130012004012,2013,Personnel salaries at school level - teachers only,1185984.00,29.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KINDEZI,130012004012,2013,Total enrollment,,,4.00,2.00,0.00,2.00,169.00,13.00,4.00,194.00,17.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP ATLANTA COLLEGIATE,130012004059,2013,Personnel salaries at school level - total,2162961.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP ATLANTA COLLEGIATE,130012004059,2013,Personnel salaries at school level - instructional staff only,1375116.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP ATLANTA COLLEGIATE,130012004059,2013,Non-personnel expenditures at school level,1524101.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP ATLANTA COLLEGIATE,130012004059,2013,Personnel salaries at school level - teachers only,1261276.00,25.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP ATLANTA COLLEGIATE,130012004059,2013,Total enrollment,,,2.00,0.00,0.00,7.00,358.00,4.00,2.00,373.00,20.00,4.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,ADAMSVILLE PRIMARY SCHOOL,130012004067,2013,Personnel salaries at school level - total,2043069.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,ADAMSVILLE PRIMARY SCHOOL,130012004067,2013,Personnel salaries at school level - instructional staff only,1664556.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,ADAMSVILLE PRIMARY SCHOOL,130012004067,2013,Non-personnel expenditures at school level,27836.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,ADAMSVILLE PRIMARY SCHOOL,130012004067,2013,Personnel salaries at school level - teachers only,1409238.00,26.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,ADAMSVILLE PRIMARY SCHOOL,130012004067,2013,Total enrollment,,,0.00,0.00,0.00,10.00,379.00,0.00,2.00,391.00,44.00,0.00,4.00
GA,ATLANTA PUBLIC SCHOOLS,GA,LATIN ACADEMY CHARTER SCHOOL,130012004083,2013,Personnel salaries at school level - total,951195.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,LATIN ACADEMY CHARTER SCHOOL,130012004083,2013,Personnel salaries at school level - instructional staff only,357830.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,LATIN ACADEMY CHARTER SCHOOL,130012004083,2013,Non-personnel expenditures at school level,426150.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,LATIN ACADEMY CHARTER SCHOOL,130012004083,2013,Personnel salaries at school level - teachers only,357830.00,9.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,LATIN ACADEMY CHARTER SCHOOL,130012004083,2013,Total enrollment,,,0.00,2.00,0.00,0.00,184.00,0.00,2.00,188.00,14.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WOODSON PRIMARY SCHOOL,130012004087,2013,Personnel salaries at school level - total,2057829.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WOODSON PRIMARY SCHOOL,130012004087,2013,Personnel salaries at school level - instructional staff only,1657500.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WOODSON PRIMARY SCHOOL,130012004087,2013,Non-personnel expenditures at school level,43117.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WOODSON PRIMARY SCHOOL,130012004087,2013,Personnel salaries at school level - teachers only,1489113.00,25.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WOODSON PRIMARY SCHOOL,130012004087,2013,Total enrollment,,,0.00,0.00,0.00,10.00,352.00,2.00,4.00,368.00,26.00,2.00,2.00
GA,Atlanta Public Schools,GA,Grove Park Intermediate School,130012000042,2015,Personnel salaries at school level - total,1890426.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Grove Park Intermediate School,130012000042,2015,Non-personnel expenditures at school level,36700.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Grove Park Intermediate School,130012000042,2015,Personnel salaries at school level - teachers only,1392393.00,22.10,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Grove Park Intermediate School,130012000042,2015,Instructional Aides,40908.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Grove Park Intermediate School,130012000042,2015,School Administration Staff,252802.00,3.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Grove Park Intermediate School,130012000042,2015,Support Services Staff (for Pupils and Instructional Staff),204322.00,4.50,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Grove Park Intermediate School,130012000042,2015,Total enrollment,,,0.00,0.00,0.00,13.00,265.00,0.00,2.00,280.00,23.00,0.00,4.00
GA,Atlanta Public Schools,GA,Humphries Elementary School,130012000043,2015,Personnel salaries at school level - total,2551445.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Humphries Elementary School,130012000043,2015,Non-personnel expenditures at school level,105094.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Humphries Elementary School,130012000043,2015,Personnel salaries at school level - teachers only,1916651.00,30.24,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Humphries Elementary School,130012000043,2015,Instructional Aides,175828.00,7.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Humphries Elementary School,130012000043,2015,School Administration Staff,176598.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Humphries Elementary School,130012000043,2015,Support Services Staff (for Pupils and Instructional Staff),282368.00,6.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Humphries Elementary School,130012000043,2015,Total enrollment,,,2.00,0.00,0.00,40.00,313.00,0.00,2.00,357.00,41.00,0.00,16.00
GA,Atlanta Public Schools,GA,F. L. Stanton Elementary School,130012000045,2015,Personnel salaries at school level - total,2081216.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,F. L. Stanton Elementary School,130012000045,2015,Non-personnel expenditures at school level,41355.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,F. L. Stanton Elementary School,130012000045,2015,Personnel salaries at school level - teachers only,1311821.00,21.37,,,,,,,,,,,
GA,Atlanta Public Schools,GA,F. L. Stanton Elementary School,130012000045,2015,Instructional Aides,130900.00,6.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,F. L. Stanton Elementary School,130012000045,2015,School Administration Staff,284849.00,3.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,F. L. Stanton Elementary School,130012000045,2015,Support Services Staff (for Pupils and Instructional Staff),353646.00,7.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,F. L. Stanton Elementary School,130012000045,2015,Total enrollment,,,0.00,0.00,0.00,0.00,274.00,2.00,2.00,278.00,44.00,0.00,0.00
GA,Atlanta Public Schools,GA,Toomer Elementary School,130012000052,2015,Personnel salaries at school level - total,2154170.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Toomer Elementary School,130012000052,2015,Non-personnel expenditures at school level,48895.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Toomer Elementary School,130012000052,2015,Personnel salaries at school level - teachers only,1546009.00,25.44,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Toomer Elementary School,130012000052,2015,Instructional Aides,163496.00,6.00,,,,,,,,,,,
